1598219216,s2-eth1,6199017.00,152147.00,6351164.00,152147,6199017,4097.00,2049.00,6146.00,2049,4097,0.00,0.00,0,0
1598219216,lo,2840.00,2840.00,5680.00,2840,2840,26.00,26.00,52.00,26,26,0.00,0.00,0,0
1598219216,s3-eth2,152361.00,6199830.00,6352191.00,6199830,152361,2051.00,4095.00,6146.00,4095,2051,0.00,0.00,0,0
1598219216,s3-eth1,6200157.00,152328.00,6352485.00,152328,6200157,4096.00,2051.00,6147.00,2051,4096,0.00,0.00,0,0
1598219216,total,19058240.00,19060270.00,38118512.00,19060270,19058241,18469.00,18470.00,36939.00,18470,18469,0.00,0.00,0,0
1598219217,s1,0.00,981.00,981.00,981,0,0.00,7.00,7.00,7,0,0.00,0.00,0,0
1598219217,eth0,60.00,60.00,120.00,60,60,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1598219217,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219217,s2,70.00,888.00,958.00,888,70,1.00,6.00,7.00,6,1,0.00,0.00,0,0
1598219217,s1-eth2,152144.00,6203769.00,6355913.00,6203769,152144,2053.00,4103.00,6156.00,4103,2053,0.00,0.00,0,0
1598219217,s1-eth1,6204166.00,151770.00,6355936.00,151770,6204166,4105.00,2051.00,6156.00,2051,4105,0.00,0.00,0,0
1598219217,s3,0.00,1248.00,1248.00,1248,0,0.00,8.00,8.00,8,0,0.00,0.00,0,0
1598219217,s2-eth2,152804.00,6201788.00,6354592.00,6201788,152804,2056.00,4099.00,6155.00,4099,2056,0.00,0.00,0,0
1598219217,s2-eth1,6203769.00,152144.00,6355913.00,152144,6203769,4103.00,2053.00,6156.00,2053,4103,0.00,0.00,0,0
1598219217,lo,6450.00,6450.00,12900.00,6450,6450,66.00,66.00,132.00,66,66,0.00,0.00,0,0
1598219217,s3-eth2,153468.00,6202928.00,6356396.00,6202928,153468,2059.00,4098.00,6157.00,4098,2059,0.00,0.00,0,0
1598219217,s3-eth1,6201788.00,152804.00,6354592.00,152804,6201788,4099.00,2056.00,6155.00,2056,4099,0.00,0.00,0,0
1598219217,total,19074720.00,19074830.00,38149548.00,19074830,19074719,18543.00,18548.00,37091.00,18548,18543,0.00,0.00,0,0
1598219218,s1,70.00,467.00,537.00,467,70,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1598219218,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219218,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219218,s2,0.00,934.00,934.00,934,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1598219218,s1-eth2,152389.00,6219979.00,6372368.00,6219979,152389,2056.00,4111.00,6167.00,4111,2056,0.00,0.00,0,0
1598219218,s1-eth1,6220049.00,151848.00,6371897.00,151848,6220049,4112.00,2052.00,6164.00,2052,4112,0.00,0.00,0,0
1598219218,s3,70.00,467.00,537.00,467,70,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1598219218,s2-eth2,152389.00,6219979.00,6372368.00,6219979,152389,2056.00,4111.00,6167.00,4111,2056,0.00,0.00,0,0
1598219218,s2-eth1,6219979.00,152389.00,6372368.00,152389,6219979,4111.00,2056.00,6167.00,2056,4111,0.00,0.00,0,0
1598219218,lo,3932.00,3932.00,7864.00,3932,3932,41.00,41.00,82.00,41,41,0.00,0.00,0,0
1598219218,s3-eth2,152459.00,6217998.00,6370457.00,6217998,152459,2057.00,4107.00,6164.00,4107,2057,0.00,0.00,0,0
1598219218,s3-eth1,6219979.00,152389.00,6372368.00,152389,6219979,4111.00,2056.00,6167.00,2056,4111,0.00,0.00,0,0
1598219218,total,19121316.00,19120382.00,38241696.00,19120382,19121316,18546.00,18546.00,37092.00,18546,18546,0.00,0.00,0,0
1598219219,s1,0.00,342.00,342.00,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598219219,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219219,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219219,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219219,s1-eth2,151996.00,6222882.00,6374878.00,6222882,151996,2054.00,4111.00,6165.00,4111,2054,0.00,0.00,0,0
1598219219,s1-eth1,6222882.00,152070.00,6374952.00,152070,6222882,4111.00,2055.00,6166.00,2055,4111,0.00,0.00,0,0
1598219219,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219219,s2-eth2,152070.00,6222540.00,6374610.00,6222540,152070,2055.00,4110.00,6165.00,4110,2055,0.00,0.00,0,0
1598219219,s2-eth1,6222882.00,151996.00,6374878.00,151996,6222882,4111.00,2054.00,6165.00,2054,4111,0.00,0.00,0,0
1598219219,lo,326.00,326.00,652.00,326,326,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1598219219,s3-eth2,152070.00,6222540.00,6374610.00,6222540,152070,2055.00,4110.00,6165.00,4110,2055,0.00,0.00,0,0
1598219219,s3-eth1,6222540.00,152070.00,6374610.00,152070,6222540,4110.00,2055.00,6165.00,2055,4110,0.00,0.00,0,0
1598219219,total,19124766.00,19124766.00,38249532.00,19124766,19124766,18499.00,18499.00,36998.00,18499,18499,0.00,0.00,0,0
1598219220,s1,0.00,106.89,106.89,107,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598219220,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219220,eth1,0.00,245.75,245.75,246,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598219220,s2,0.00,341.66,341.66,342,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1598219220,s1-eth2,151298.70,6172568.50,6323867.50,6178741,151450,2040.96,4077.92,6118.88,4082,2043,0.00,0.00,0,0
1598219220,s1-eth1,6171163.00,150883.12,6322046.00,151034,6177334,4077.92,2038.96,6116.88,2041,4082,0.00,0.00,0,0
1598219220,s3,0.00,448.55,448.55,449,0,0.00,2.00,2.00,2,0,0.00,0.00,0,0
1598219220,s2-eth2,151331.67,6172461.50,6323793.50,6178634,151483,2040.96,4076.92,6117.88,4081,2043,0.00,0.00,0,0
1598219220,s2-eth1,6172568.50,151298.70,6323867.50,151450,6178741,4077.92,2040.96,6118.88,2043,4082,0.00,0.00,0,0
1598219220,lo,1260.74,1260.74,2521.48,1262,1262,11.99,11.99,23.98,12,12,0.00,0.00,0,0
1598219220,s3-eth2,151438.56,6166412.00,6317850.50,6172578,151590,2041.96,4072.93,6114.89,4077,2044,0.00,0.00,0,0
1598219220,s3-eth1,6172461.50,151331.67,6323793.50,151483,6178634,4076.92,2040.96,6117.88,2043,4081,0.00,0.00,0,0
1598219220,total,18971522.00,18967360.00,37938884.00,18986326,18990494,18368.63,18365.63,36734.27,18384,18387,0.00,0.00,0,0
1598219221,s1,0.00,387.00,387.00,387,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1598219221,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219221,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219221,s2,70.00,354.00,424.00,354,70,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1598219221,s1-eth2,151877.00,6212259.00,6364136.00,6212259,151877,2052.00,4107.00,6159.00,4107,2052,0.00,0.00,0,0
1598219221,s1-eth1,6213843.00,151844.00,6365687.00,151844,6213843,4109.00,2052.00,6161.00,2052,4109,0.00,0.00,0,0
1598219221,s3,0.00,729.00,729.00,729,0,0.00,6.00,6.00,6,0,0.00,0.00,0,0
1598219221,s2-eth2,152433.00,6212119.00,6364552.00,6212119,152433,2056.00,4105.00,6161.00,4105,2056,0.00,0.00,0,0
1598219221,s2-eth1,6212259.00,151877.00,6364136.00,151877,6212259,4107.00,2052.00,6159.00,2052,4107,0.00,0.00,0,0
1598219221,lo,4390.00,4390.00,8780.00,4390,4390,46.00,46.00,92.00,46,46,0.00,0.00,0,0
1598219221,s3-eth2,152503.00,6215040.00,6367543.00,6215040,152503,2057.00,4106.00,6163.00,4106,2057,0.00,0.00,0,0
1598219221,s3-eth1,6212119.00,152433.00,6364552.00,152433,6212119,4105.00,2056.00,6161.00,2056,4105,0.00,0.00,0,0
1598219221,total,19099494.00,19101432.00,38200928.00,19101432,19099494,18533.00,18539.00,37072.00,18539,18533,0.00,0.00,0,0
1598219222,s1,70.00,482.00,552.00,482,70,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1598219222,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219222,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219222,s2,0.00,622.00,622.00,622,0,0.00,5.00,5.00,5,0,0.00,0.00,0,0
1598219222,s1-eth2,151692.00,6203340.00,6355032.00,6203340,151692,2050.00,4100.00,6150.00,4100,2050,0.00,0.00,0,0
1598219222,s1-eth1,6202238.00,151552.00,6353790.00,151552,6202238,4101.00,2048.00,6149.00,2048,4101,0.00,0.00,0,0
1598219222,s3,70.00,140.00,210.00,140,70,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1598219222,s2-eth2,151692.00,6203340.00,6355032.00,6203340,151692,2050.00,4100.00,6150.00,4100,2050,0.00,0.00,0,0
1598219222,s2-eth1,6203340.00,151692.00,6355032.00,151692,6203340,4100.00,2050.00,6150.00,2050,4100,0.00,0.00,0,0
1598219222,lo,3280.00,3280.00,6560.00,3280,3280,35.00,35.00,70.00,35,35,0.00,0.00,0,0
1598219222,s3-eth2,152104.00,6201344.00,6353448.00,6201344,152104,2052.00,4096.00,6148.00,4096,2052,0.00,0.00,0,0
1598219222,s3-eth1,6203340.00,151692.00,6355032.00,151692,6203340,4100.00,2050.00,6150.00,2050,4100,0.00,0.00,0,0
1598219222,total,19067826.00,19067484.00,38135312.00,19067484,19067826,18490.00,18489.00,36979.00,18489,18490,0.00,0.00,0,0
1598219223,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219223,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219223,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219223,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1598219223,s1-eth2,152292.00,6231624.00,6383916.00,6231624,152292,2058.00,4116.00,6174.00,4116,2058,0.00,0.00,0,0
1598219223,s1-eth1,6231624.00,152292.00,6383916.00,152292,6231624,4116.00,2058.00,6174.00,2058,4116,0.00,0.00,0,0
1598219223,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
